"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자
"시청 청학 - 51",1,경기도,오산시,41370,경기도 오산시 역광장로83번길 58,경기도 오산시 오산동 417-7,37.15281355,127.0674595,선녀보살 인근,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 52",1,경기도,오산시,41370,경기도 오산시 역광장로83번길 66,경기도 오산시 오산동 415-6,37.15357771,127.0674549,엘리시아 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 53",1,경기도,오산시,41370,경기도 오산시 오산천로158번길 2-9,경기도 오산시 오산동 617-10,37.1479646,127.0640397,오산천로158번길 2-9,청학안전센터,N,N,1900,1,4.1,100,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 54",1,경기도,오산시,41370,경기도 오산시 오산로 281,경기도 오산시 오산동 842-11,37.1522918,127.068497,세븐일레븐 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 55",1,경기도,오산시,41370,경기도 오산시 운천로165번길 17-7,경기도 오산시 오산동 918-1,37.15709509,127.0773414,덕산원룸 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 56",1,경기도,오산시,41370,경기도 오산시 운천로 143,경기도 오산시 오산동 77-6,37.15578655,127.0753136,램빗 양꼬치 앞,청학안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 57",1,경기도,오산시,41370,경기도 오산시 오산로 221,경기도 오산시 오산동 903-1,37.14696443,127.0679876,중앙파출소 앞,청학안전센터,Y,Y,1900,1,3.8,300,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 58",1,경기도,오산시,41370,경기도 오산시 역광장로 32,경기도 오산시 오산동 883-14,37.14367112,127.0678397,모던하우스 앞,청학안전센터,Y,Y,1900,1,4.2,300,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 59",1,경기도,오산시,41370,경기도 오산시 역광장로 52,경기도 오산시 오산동 881-11,37.14527227,127.0677615,토박이생선구이 앞,청학안전센터,Y,Y,1900,1,4.3,300,오산소방서,031-8059-7413,2021-04-12
"시청 청학 - 60",1,경기도,오산시,41370,경기도 오산시 오산천로158번길 3,경기도 오산시 오산동 612-20,37.1487175,127.0640027,오산천로158번길 3,청학안전센터,N,N,1900,1,4.1,0,오산소방서,031-8059-7413,2021-04-12
